"stateroute","stops","scale","dir_all","dir_core","trend_tmax","trend_tmin","country","common_label","max_lc","countrynum","statenum","route","routename","active","latitude","longitude","stratum","bcr","landtypeid","routetypeid","routetypedetailid"
90027,"1-25",0.5,0.44438321773565,0.45700356646669,0.0361629209178484,0.0491646632632282,"US","Agricultural",-0.00217270897297736,840,90,27,"DENMAR",1,38.0801867,-80.2288669,13,28,0,1,1
90027,"26-50",0.5,0.396918226957285,0.40510807181918,0.0371887429465512,0.0503225947834137,"US","Urban",0.00131022398293463,840,90,27,"DENMAR",1,38.0801867,-80.2288669,13,28,0,1,1
90030,"1-25",0.5,0.380351358541014,0.382601200607684,0.0320878925368131,0.0508807239272199,"US","Agricultural",-0.00245970190689362,840,90,30,"GREEN BANK",1,38.3707667,-79.8181159,13,28,0,1,1
90030,"26-50",0.5,0.369797514390569,0.369380391461071,0.0261112380782002,0.0615290121053507,"US","Urban",0.00141428179443595,840,90,30,"GREEN BANK",1,38.3707667,-79.8181159,13,28,0,1,1
90036,"1-25",0.5,0.37710481661724,0.379076455370626,0.00971110046473656,0.0659365246612467,"US","Agricultural",-0.00220036626562284,840,90,36,"WASHBURN",1,39.0904426,-81.0341349,22,28,0,1,1
90036,"26-50",0.5,0.39355119709012,0.422638821019432,0.0120979885132444,0.0617842935448758,"US","Urban",0.00135438255209308,840,90,36,"WASHBURN",1,39.0904426,-81.0341349,22,28,0,1,1
90037,"1-25",0.5,0.370082689474955,0.377120050672308,0.0470792319277088,0.0578641220842041,"US","Agricultural",-0.00404273764614916,840,90,37,"MOUNDSVILLE",1,39.9139422,-80.7304852,22,28,0,1,1
90037,"26-50",0.5,0.372392304560465,0.369949393740843,0.0439046177597092,0.0604605671780571,"US","Agricultural",-0.00358670975225784,840,90,37,"MOUNDSVILLE",1,39.9139422,-80.7304852,22,28,0,1,1
90038,"1-25",0.5,0.351953217464223,0.35533005708418,0.037377869163753,0.0747099003361768,"US","Urban",0.00417292299199559,840,90,38,"MONONGAH",1,39.4199317,-80.2029429,22,28,0,1,1
90038,"26-50",0.5,0.381923655076019,0.388158203284071,0.0483934046088057,0.0669227659773406,"US","Agricultural",-0.00345077153713808,840,90,38,"MONONGAH",1,39.4199317,-80.2029429,22,28,0,1,1
90041,"1-25",0.5,0.38256069024632,0.399070366210897,0.0391687818101373,0.0622665277782873,"US","Agricultural",-0.0037497360715495,840,90,41,"BEBEE",1,39.652653,-80.7730165,22,28,0,1,1
90041,"26-50",0.5,0.389398836327847,0.406162469239461,0.0430221196552283,0.0576858165270909,"US","Agricultural",-0.00321737319972116,840,90,41,"BEBEE",1,39.652653,-80.7730165,22,28,0,1,1
90044,"1-25",0.5,0.355588526723165,0.370124183015661,0.0448928626996382,0.0658091089159746,"US","Urban",0.00264247947174777,840,90,44,"GREER",1,39.5730496,-79.8489868,22,28,0,1,1
90044,"26-50",0.5,0.387328187420194,0.392916987812407,0.0331571081289451,0.0625938442340127,"US","Agricultural",-0.00211293394551128,840,90,44,"GREER",1,39.5730496,-79.8489868,22,28,0,1,1
90046,"1-25",0.5,0.340389629031297,0.349540083420268,0.033719725689777,0.0824274639622165,"US","Agricultural",-0.00211777747192456,840,90,46,"MEADOWVILLE",1,39.0940821,-79.935752,22,28,0,1,1
90046,"26-50",0.5,0.366568636057742,0.35721657996563,0.0357544018415202,0.081132585231764,"US","Forest",-0.00185011660691288,840,90,46,"MEADOWVILLE",1,39.0940821,-79.935752,22,28,0,1,1
90048,"1-25",0.5,0.399445178340883,0.393959549091101,0.0294279809022565,0.0553703089953695,"US","Urban",0.00184264361918343,840,90,48,"YELLOW SPG",1,39.1823897,-78.5094379,13,28,0,1,1
90048,"26-50",0.5,0.378468807607913,0.368443861740234,0.0267716627486234,0.0543256388098336,"US","Urban",0.00165465604675011,840,90,48,"YELLOW SPG",1,39.1823897,-78.5094379,13,28,0,1,1
90053,"1-25",0.5,0.382550148488544,0.392032000977941,0.0344937662296419,0.0465813762164038,"US","Urban",0.00209905255864052,840,90,53,"RUTHBELLE",1,39.7005717,-79.7308869,24,28,0,1,1
90053,"26-50",0.5,0.376080690396685,0.373159356023006,0.039279790201681,0.0510824037764771,"US","Urban",0.00167943679069611,840,90,53,"RUTHBELLE",1,39.7005717,-79.7308869,24,28,0,1,1
91003,"1-25",0.5,0.413277699364737,0.431015385563488,0.025319723509792,0.0312985116957228,"US","Forest",-0.00488400204087924,840,91,3,"MINONG",1,46.0670957,-91.8218079,28,12,0,1,1
91003,"26-50",0.5,0.416638840329768,0.423076054595417,0.0316804199910551,0.0272857499761384,"US","Forest",-0.0075679610483702,840,91,3,"MINONG",1,46.0670957,-91.8218079,28,12,0,1,1
91004,"1-25",0.5,0.349239073070105,0.356398724933815,0.0218445547571318,0.0121604797044341,"US","Urban",0.00123154155945855,840,91,4,"GRAND VIEW",1,46.3087137,-91.0900569,28,12,0,1,1
91004,"26-50",0.5,0.367423399105644,0.386438538247431,0.025608861022869,0.0124099549950364,"US","Forest",-0.00290680279250432,840,91,4,"GRAND VIEW",1,46.3087137,-91.0900569,28,12,0,1,1
91005,"1-25",0.5,0.343956635502547,0.352528546422546,0.0213500964691095,0.0103616577691669,"US","Agricultural",-0.00183656348645833,840,91,5,"BAYFIELD",1,46.7999037,-90.9468609,28,12,0,1,1
91005,"26-50",0.5,0.375416308845066,0.363210529645337,0.0277131484188941,0.0101267186100905,"US","Agricultural",-0.00528097684857072,840,91,5,"BAYFIELD",1,46.7999037,-90.9468609,28,12,0,1,1
91008,"1-25",0.5,0.354214260847089,0.375401090259615,0.0458809565280214,0.0338443789740917,"US","Forest",-0.00596509367633068,840,91,8,"LAND O LAKES",1,46.1709797,-89.6003879,28,12,0,1,1
91008,"26-50",0.5,0.384337683009827,0.418990387475322,0.0448901305146885,0.0368824544108177,"US","Forest",-0.00663542894241016,840,91,8,"LAND O LAKES",1,46.1709797,-89.6003879,28,12,0,1,1
91009,"1-25",0.5,0.375518554344172,0.365737606847161,-0.0127200553817086,0.0391056840176237,"US","Agricultural",-0.00774638069163392,840,91,9,"HUDSON",1,45.0280407,-92.7478269,17,23,0,1,1
91009,"26-50",0.5,0.38940488932777,0.38059491490169,0.00292445185634079,0.0329140447284628,"US","Agricultural",-0.00415648989365448,840,91,9,"HUDSON",1,45.0280407,-92.7478269,17,23,0,1,1
91010,"1-25",0.5,0.37490902096949,0.375427702358757,0.00437961885261959,0.0404118086042083,"US","Agricultural",-0.00659412997751244,840,91,10,"DRESSER",1,45.3718767,-92.6673889,20,23,0,1,1
91010,"26-50",0.5,0.378156746274499,0.390787243057047,0.01133540304047,0.034143270593843,"US","Agricultural",-0.0079839922256698,840,91,10,"DRESSER",1,45.3718767,-92.6673889,20,23,0,1,1
91011,"1-25",0.5,0.396831506584288,0.433642951053684,0.0330965749425394,0.0370996231695056,"US","Wetlands",0.00352023350896584,840,91,11,"UNION TWP",1,45.9602047,-92.4981849,20,12,0,1,1
91011,"26-50",0.5,0.361738832619595,0.408889363781895,0.0347499428743228,0.0398096619502792,"US","Wetlands",0.00331935256049928,840,91,11,"UNION TWP",1,45.9602047,-92.4981849,20,12,0,1,1
91012,"1-25",0.5,0.360734363452212,0.403431795486468,0.0229811476359755,0.0368240191226242,"US","Agricultural",-0.00557092177469908,840,91,12,"LORAINE",1,45.5969217,-92.2379749,20,23,0,1,1
91012,"26-50",0.5,0.420462539620054,0.42391023259259,0.0167437714326146,0.0322546905024021,"US","Agricultural",-0.00787260399233968,840,91,12,"LORAINE",1,45.5969217,-92.2379749,20,23,0,1,1
91013,"1-25",0.5,0.377320779122314,0.400456484774473,0.0189899598547477,0.0346224034267307,"US","Agricultural",-0.0046978825959718,840,91,13,"CUMBERLAND",1,45.5385417,-91.8894659,20,23,0,1,1
91013,"26-50",0.5,0.340655591851278,0.34785814569596,0.0198191925501202,0.0407813195373188,"US","Agricultural",-0.00359408265346548,840,91,13,"CUMBERLAND",1,45.5385417,-91.8894659,20,23,0,1,1
91016,"1-25",0.5,0.359748757921787,0.373843916003541,0.0177352448031575,0.0532775712444456,"US","Wetlands",0.008572405200075,840,91,16,"EXELAND",1,45.7114417,-91.1942679,20,12,0,1,1
91016,"26-50",0.5,0.362453608658894,0.392501538833726,0.0173596530475896,0.0488286559005352,"US","Wetlands",0.00921181522791084,840,91,16,"EXELAND",1,45.7114417,-91.1942679,20,12,0,1,1
91017,"1-25",0.5,0.344799517797528,0.366162984010198,0.0200491789561203,0.055640756760761,"US","Wetlands",0.00586274385538484,840,91,17,"GILMAN",1,45.1410957,-90.7920749,20,12,0,1,1
91017,"26-50",0.5,0.36017303927831,0.35847914453262,0.0238866732096595,0.0468044260877165,"US","Wetlands",0.00650019225171678,840,91,17,"GILMAN",1,45.1410957,-90.7920749,20,12,0,1,1
91019,"1-25",0.5,0.400783646184376,0.420518241543714,0.0267679039616542,0.0509928665703558,"US","Wetlands",0.00855905051409968,840,91,19,"PHILLIPS",1,45.6572627,-90.1872869,28,12,0,1,1
91019,"26-50",0.5,0.423541816735276,0.429128365567417,0.0237619664108106,0.0589021636010077,"US","Wetlands",0.00862221741559868,840,91,19,"PHILLIPS",1,45.6572627,-90.1872869,28,12,0,1,1
91022,"1-25",0.5,0.410293142252189,0.40813526265948,0.0268744897663087,0.0513681918967485,"US","Wetlands",0.00510175352473632,840,91,22,"IRMA",1,45.3150927,-89.6369409,28,12,0,1,1
91022,"26-50",0.5,0.39589157983531,0.384816564774993,0.0236862575850315,0.0492919116535659,"US","Forest",-0.00572029822899416,840,91,22,"IRMA",1,45.3150927,-89.6369409,28,12,0,1,1
91023,"1-25",0.5,0.338465977756568,0.384384685242582,0.0280123694262267,0.0418391965275165,"US","Forest",-0.0055099739412688,840,91,23,"MCNAUGHTON",1,45.7693237,-89.5094999,28,12,0,1,1
91023,"26-50",0.5,0.421598438812143,0.406271137055919,0.0288749890020001,0.040951783175684,"US","Forest",-0.00628040277792052,840,91,23,"MCNAUGHTON",1,45.7693237,-89.5094999,28,12,0,1,1
91024,"1-25",0.5,0.373807403654675,0.404017687282608,0.0317184879982255,0.0457269257543214,"US","Forest",-0.00844513249559448,840,91,24,"EAGLE RIVER",1,45.9284757,-89.1549899,28,12,0,1,1
91024,"26-50",0.5,0.385958069316021,0.416531667749422,0.0266894326311023,0.045105521657063,"US","Wetlands",0.00609501541077692,840,91,24,"EAGLE RIVER",1,45.9284757,-89.1549899,28,12,0,1,1
91027,"1-25",0.5,0.402469240162874,0.434973914375815,0.0261129488997159,0.0348434889442425,"US","Wetlands",0.00337874072300696,840,91,27,"HOLLISTER",1,45.3745537,-88.6286329,28,12,0,1,1
91027,"26-50",0.5,0.388312375068247,0.415578869252139,0.0253664212739226,0.0397867395894969,"US","Wetlands",0.00394046623210592,840,91,27,"HOLLISTER",1,45.3745537,-88.6286329,28,12,0,1,1
91028,"1-25",0.5,0.401910609946386,0.396607146015897,0.0557637218706358,0.0442105175373035,"US","Forest",-0.0111684390665398,840,91,28,"AMBERG",1,45.5054967,-88.0179749,28,12,0,1,1
91028,"26-50",0.5,0.399595562804587,0.377576908195606,0.043398487907189,0.0393378369497442,"US","Forest",-0.00689191586935456,840,91,28,"AMBERG",1,45.5054967,-88.0179749,28,12,0,1,1
91029,"1-25",0.5,0.39703034358779,0.400695042823474,0.0639961139412239,0.0522448034546651,"US","Forest",-0.0124981497582111,840,91,29,"WAUSAUKEE",1,45.4469757,-87.8743129,28,12,0,1,1
91029,"26-50",0.5,0.38571684950803,0.385447998392371,0.0636220831126533,0.0485837756970646,"US","Forest",-0.0109529350777407,840,91,29,"WAUSAUKEE",1,45.4469757,-87.8743129,28,12,0,1,1
91031,"1-25",0.5,0.39158851059677,0.393889682312139,0.0123642748354129,0.0336002118405177,"US","Agricultural",-0.00578355854864504,840,91,31,"ESDAILE",1,44.6509917,-92.4279399,17,23,0,1,1
91031,"26-50",0.5,0.360837667316334,0.363140690465264,0.0183566176395112,0.0331095370117343,"US","Agricultural",-0.00579874747165824,840,91,31,"ESDAILE",1,44.6509917,-92.4279399,17,23,0,1,1
91035,"1-25",0.5,0.348151357444354,0.357183861711212,0.0400320611168459,0.0506284658796972,"US","Wetlands",0.00586374454581516,840,91,35,"CADOTT",1,44.9295287,-91.1258789,20,23,0,1,1
91035,"26-50",0.5,0.358353146327722,0.376020818388844,0.0461699070229872,0.052767939459856,"US","Agricultural",-0.00458272289660944,840,91,35,"CADOTT",1,44.9295287,-91.1258789,20,23,0,1,1
91036,"1-25",0.5,0.411105405295844,0.402030256058356,0.0227284010790771,0.0543527516433056,"US","Wetlands",0.00356702833481298,840,91,36,"UNITY",1,44.8143967,-90.3574219,20,23,0,1,1
91036,"26-50",0.5,0.380344238482683,0.394568507699968,0.0256365726786891,0.0564156193385348,"US","Wetlands",0.0051588185445773,840,91,36,"UNITY",1,44.8143967,-90.3574219,20,23,0,1,1
91039,"1-25",0.5,0.401229824397915,0.452410083511041,0.0261743196124457,0.0529883590813643,"US","Agricultural",-0.00432046840095612,840,91,39,"STRATFORD",1,44.6989087,-90.0650949,20,23,0,1,1
91039,"26-50",0.5,0.37875998922787,0.368357896384114,0.0243855584943773,0.0505044110727642,"US","Agricultural",-0.00380508596081908,840,91,39,"STRATFORD",1,44.6989087,-90.0650949,20,23,0,1,1
91042,"1-25",0.5,0.412755375736834,0.386565917191103,0.0397730108168491,0.0479967649283468,"US","Wetlands",0.00501731988714136,840,91,42,"ELDERON",1,44.7766037,-89.2453309,20,23,0,1,1
91042,"26-50",0.5,0.413662071348083,0.4173942241371,0.0399884221053511,0.0422385206484539,"US","Agricultural",-0.00499046993098916,840,91,42,"ELDERON",1,44.7766037,-89.2453309,20,23,0,1,1
91043,"1-25",0.5,0.513188214349137,0.537030702802822,0.0403149864943286,0.0303482327996877,"US","Wetlands",0.00688428794871706,840,91,43,"SAXEVILLE",1,44.2134397,-89.0520699,17,23,0,1,1
91043,"26-50",0.5,0.508875530572402,0.518698734130085,0.0363985054590166,0.0329785315118042,"US","Agricultural",-0.00514219295879252,840,91,43,"SAXEVILLE",1,44.2134397,-89.0520699,17,23,0,1,1
91044,"1-25",0.5,0.437905606552086,0.441591837072428,0.0468245854944815,0.0358326655291642,"US","Wetlands",0.005611942838303,840,91,44,"MANAWA",1,44.4254667,-88.9513789,20,23,0,1,1
91044,"26-50",0.5,0.408229009633589,0.445439798309243,0.0419262532326686,0.0401834985266305,"US","Wetlands",0.00858174476841246,840,91,44,"MANAWA",1,44.4254667,-88.9513789,20,23,0,1,1
91045,"1-25",0.5,0.387359689133778,0.393702055658316,0.0330596002442197,0.0411996364769252,"US","Wetlands",0.00522545410083279,840,91,45,"OCONTO FALLS",1,44.8797447,-88.1726309,20,23,0,1,1
91045,"26-50",0.5,0.431104480213561,0.441698025510095,0.0305264016952628,0.0432327577881974,"US","Wetlands",0.00765964944336408,840,91,45,"OCONTO FALLS",1,44.8797447,-88.1726309,20,23,0,1,1
91047,"1-25",0.5,0.359543718740617,0.36743372515641,0.041764082063087,0.0428278070681167,"US","Wetlands",0.00501012075102952,840,91,47,"CLINTONVILLE",1,44.6191537,-88.7788779,20,23,0,1,1
91047,"26-50",0.5,0.362859801657506,0.380763959023391,0.0383995197399128,0.0448383753218647,"US","Wetlands",0.00323032222069256,840,91,47,"CLINTONVILLE",1,44.6191537,-88.7788779,20,23,0,1,1
91048,"1-25",0.5,0.383618858534536,0.405359653733051,0.00734857007181606,0.0280820992280924,"US","Agricultural",-0.00366931716464232,840,91,48,"MANITOWOC",1,44.0520617,-87.7016689,16,23,0,1,1
91048,"26-50",0.5,0.373711611767165,0.383846927174921,0.000946793344658002,0.0284279991193124,"US","Wetlands",0.00493112244029191,840,91,48,"MANITOWOC",1,44.0520617,-87.7016689,16,23,0,1,1
91049,"1-25",0.5,0.400520126405286,0.411047896013906,0.0177698613214447,0.0317037909021425,"US","Wetlands",0.00360507920176028,840,91,49,"CASCO",1,44.5887327,-87.6425339,16,23,0,1,1
91049,"26-50",0.5,0.386867148170914,0.415102713315213,0.0192138332796745,0.0316658233132632,"US","Agricultural",-0.00246203436607464,840,91,49,"CASCO",1,44.5887327,-87.6425339,16,23,0,1,1
91050,"1-25",0.5,0.375339941135546,0.391585895176488,0.0197080319095268,0.0408362065943906,"US","Agricultural",-0.00165431952135636,840,91,50,"NEWBURG CRNS",1,43.7898747,-91.0057829,17,23,0,1,1
91050,"26-50",0.5,0.384156888963676,0.386043963369994,0.0236486681567576,0.0422110268617733,"US","Urban",0.00169678055190539,840,91,50,"NEWBURG CRNS",1,43.7898747,-91.0057829,17,23,0,1,1
91054,"1-25",0.5,0.425936962832277,0.422915113037747,0.0222387895297043,0.0230402537141761,"US","Agricultural",-0.00462828268450644,840,91,54,"KENDALL",1,43.7857987,-90.3552409,17,23,0,1,1
91054,"26-50",0.5,0.418769705748609,0.421937018226913,0.0334521152381246,0.0311271774711142,"US","Agricultural",-0.0041983672867042,840,91,54,"KENDALL",1,43.7857987,-90.3552409,17,23,0,1,1
91055,"1-25",0.5,0.414931826892352,0.40846239001603,0.0557904318680392,0.0459317415248904,"US","Agricultural",-0.00275034347066504,840,91,55,"N FREEDOM",1,43.4457507,-89.8669289,17,23,0,1,1
91055,"26-50",0.5,0.420955948710215,0.411662434767085,0.056665498806052,0.0609040809176785,"US","Wetlands",0.00562938324677976,840,91,55,"N FREEDOM",1,43.4457507,-89.8669289,17,23,0,1,1
91056,"1-25",0.5,0.395352494164306,0.410097403075904,0.0231226405934401,0.0228942541637992,"US","Agricultural",-0.00556435854376368,840,91,56,"PARDEEVILLE",1,43.5381577,-89.2274789,16,23,0,1,1
91056,"26-50",0.5,0.375954343507872,0.376592983078824,0.0218372771271277,0.0265874159437996,"US","Agricultural",-0.0048645132437542,840,91,56,"PARDEEVILLE",1,43.5381577,-89.2274789,16,23,0,1,1
91062,"1-25",0.5,0.407652320323243,0.387678510797955,0.0319448147189998,0.0426128639076043,"US","Agricultural",-0.00685111784485592,840,91,62,"EDEN",1,43.6599137,-88.3351209,16,23,0,1,1
91062,"26-50",0.5,0.404361650488082,0.397897621484746,0.0254456608322203,0.026684777911943,"US","Agricultural",-0.00680130997342732,840,91,62,"EDEN",1,43.6599137,-88.3351209,16,23,0,1,1
91063,"1-25",0.5,0.348812458625653,0.381553292052796,0.0314546633369103,0.0247653168653842,"US","Agricultural",-0.00385548439141648,840,91,63,"PT WASHINGTN",1,43.3759057,-87.8785709,16,23,0,1,1
91063,"26-50",0.5,0.37122973996609,0.36600219261304,0.0266193638326972,0.0228546564435528,"US","Urban",0.00340228490546963,840,91,63,"PT WASHINGTN",1,43.3759057,-87.8785709,16,23,0,1,1
91069,"1-25",0.5,0.379405028493129,0.395203487713905,0.0211502939760229,-0.00557565668027199,"US","Agricultural",-0.004698745493488,840,91,69,"PARIS",1,42.6113857,-88.0517639,16,23,0,1,1
91069,"26-50",0.5,0.378362426902505,0.419562492268986,0.0144308147575826,-0.00392719312362867,"US","Agricultural",-0.00607251953239736,840,91,69,"PARIS",1,42.6113857,-88.0517639,16,23,0,1,1
91070,"1-25",0.5,0.418194732024663,0.43301463699744,0.0297836991362584,0.0034399170338556,"US","Agricultural",-0.00531847431426828,840,91,70,"RAYMOND",1,42.8005177,-87.9862509,16,22,0,1,1
91070,"26-50",0.5,0.372530100263283,0.388298750355854,0.0306503512256888,0.00508765026166213,"US","Agricultural",-0.00735131580788228,840,91,70,"RAYMOND",1,42.8005177,-87.9862509,16,22,0,1,1
91118,"1-25",0.5,0.390339215710204,0.388375535125576,0.0265768597525198,0.0468276539602927,"US","Wetlands",0.00385073858396523,840,91,118,"STETSONVILLE",1,45.0884697,-90.5367439,20,23,0,1,1
91118,"26-50",0.5,0.415582988424004,0.406651394714967,0.0247380183404411,0.0465885014863915,"US","Wetlands",0.00374216209448462,840,91,118,"STETSONVILLE",1,45.0884697,-90.5367439,20,23,0,1,1
92001,"1-25",0.5,0.373488472811114,0.362446963561578,0.0598800975938165,0.068352727511391,"US","Shrubland",0.00948577518389944,840,92,1,"NE ENTRANCE",1,44.9160067,-110.4156649,64,10,0,1,1
92001,"26-50",0.5,0.371243660159956,0.376403574249114,0.0469310415185475,0.0531020946861933,"US","Shrubland",0.0121480448178555,840,92,1,"NE ENTRANCE",1,44.9160067,-110.4156649,64,10,0,1,1
92002,"1-25",0.5,0.345833637447025,0.362665045734704,0.0592231899061132,0.0616076680915884,"US","Grasslands",-0.015914309707871,840,92,2,"CODY",1,44.4668237,-109.1344079,86,10,0,1,1
92002,"26-50",0.5,0.338529898797295,0.348520785800783,0.0616037026245838,0.0718352015892651,"US","Grasslands",-0.0106086399813756,840,92,2,"CODY",1,44.4668237,-109.1344079,86,10,0,1,1
92011,"1-25",0.5,0.337036218515109,0.340208757014231,0.0462874356675372,0.0506254108267508,"US","Grasslands",-0.00615195433786836,840,92,11,"NOWOOD",1,43.5968807,-107.4300839,86,10,0,1,1
92011,"26-50",0.5,0.378309808470694,0.414763884518632,0.0454278071726509,0.0531966275032524,"US","Grasslands",-0.0176566246795844,840,92,11,"NOWOOD",1,43.5968807,-107.4300839,86,10,0,1,1
92015,"1-25",0.5,0.35586272504661,0.362001615427872,0.0625819454808908,0.0859607824981273,"US","Shrubland",0.00241152731615948,840,92,15,"FONTENELLE",1,42.0737597,-110.1608579,86,10,0,1,1
92015,"26-50",0.5,0.374511027765842,0.377273935893389,0.0450030841149025,0.0733536852586236,"US","Grasslands",-0.00388783896334996,840,92,15,"FONTENELLE",1,42.0737597,-110.1608579,86,10,0,1,1
92019,"1-25",0.5,0.380783505707421,0.368710255250204,0.0192312430232074,0.0503280526460496,"US","Grasslands",-0.017750363565894,840,92,19,"BROOKHURST",1,42.8691687,-106.1200029,39,16,0,1,1
92019,"26-50",0.5,0.338227869220364,0.3603619588818,0.00862712038284673,0.0175099154227973,"US","Urban",0.00121707638634692,840,92,19,"BROOKHURST",1,42.8691687,-106.1200029,39,16,0,1,1
92026,"1-25",0.5,0.376295815098222,0.393527481611067,0.0130732471483615,0.0332806912663635,"US","Shrubland",0.0219702972049635,840,92,26,"RIVERSIDE",1,41.2001097,-106.6531979,86,10,0,1,1
92026,"26-50",0.5,0.354552546295907,0.382275966418467,0.0307392433160991,0.031899718978218,"US","Shrubland",0.0202348412210026,840,92,26,"RIVERSIDE",1,41.2001097,-106.6531979,86,10,0,1,1
92030,"1-25",0.5,0.368798237191604,0.37344097526578,0.0443802480118005,0.090300112948711,"US","Shrubland",0.0175024441064007,840,92,30,"MAMMOTH",1,44.8808077,-110.7342539,64,10,0,1,1
92030,"26-50",0.5,0.409060734690996,0.415584498140533,0.0390949611965889,0.0740284579176378,"US","Shrubland",0.0165352813073375,840,92,30,"MAMMOTH",1,44.8808077,-110.7342539,64,10,0,1,1
